,name,categories,lat,lng,zipcode
307,Chipotle Mexican Grill,Mexican Restaurant,30.27124704,-81.3888743,32250
308,trasca,Italian Restaurant,30.20525932,-81.38333219,32082
309,Aqua Grill,Seafood Restaurant,30.20426017,-81.38115331,32082
310,PetSmart,Pet Store,30.2711744,-81.3901131,32250
311,Hilton Garden Inn Jacksonville / Ponte Vedra,Hotel,30.20538327,-81.38393409,32082
312,Tuptin Thai Restaurant,Thai Restaurant,30.22613613,-81.38742544,32082
313,GameStop,Video Game Store,30.25408704,-81.39125591,32250
314,Trasca & Co Eatery,Italian Restaurant,30.206815,-81.384073,32082
315,Mulligans Pub,Pub,30.20873531,-81.38196763,32082
316,Redbox,Video Store,30.2273,-81.389582,32082
317,Hallmark,Gift Shop,30.25803927,-81.39159569,32250
318,AT&T,Mobile Phone Shop,30.25697336,-81.38949714,32250
319,ULTA Beauty,Cosmetics Shop,30.25803889,-81.39185846,32250
320,GATE,Gas Station,30.21551411,-81.38038374,32082
321,Big Fish Power Yoga,Yoga Studio,30.26625782,-81.38968575,32250
322,CVS pharmacy,Pharmacy,30.27348745,-81.38917825,32250
323,Rack Room Shoes,Shoe Store,30.25397104,-81.39143562,32250
324,Domino's Pizza,Pizza Place,30.2258992,-81.38727917,32082
325,Supercuts,Salon / Barbershop,30.25397471,-81.39167621,32250
326,Casa Maria,Mexican Restaurant,30.26788601,-81.38793055,32250
327,Chili's Grill & Bar,Tex-Mex Restaurant,30.25478444,-81.38930807,32250
328,619 Ocean View,Seafood Restaurant,30.21721879,-81.37138456,32082
329,Dunkin',Donut Shop,30.22635144,-81.38740579,32082
330,Fed Ex Office,Shipping Store,30.25395951,-81.38890969,32250
331,LensCrafters,Optical Shop,30.26656989,-81.3887553,32250
332,SUBWAY,Sandwich Place,30.25712986,-81.39040125,32250
333,Monkey's Uncle Tavern,Sports Bar,30.27160076,-81.38979294,32250
334,Marshalls,Department Store,30.270774,-81.390118,32250
335,CVS pharmacy,Pharmacy,30.264908,-81.403278,32250
336,TPC Sawgrass,Golf Course,30.19828881,-81.39202512,32082
337,Ruth's Chris Steak House,Steakhouse,30.2009929,-81.3808745,32082
338,Jax Beach,Beach,30.2866745,-81.38939481,32224
339,The Grom,Sandwich Place,30.28519969,-81.39022449,32250
340,The Fresh Market,Grocery Store,30.19598303,-81.38194923,32082
341,The Spa At Sawgrass,Spa,30.20259843,-81.38563739,32082
342,Beach @ 10th Ave S,Beach,30.27954298,-81.38656041,32250
343,Beach Hut Cafe,Breakfast Spot,30.2763537,-81.38878846,32250
344,Angie's Subs,Sandwich Place,30.28780131,-81.40673153,32250
345,Green Room Brewing,Brewery,30.29071622,-81.39252999,32250
346,CrossFit Sovereignty,Gym,30.2865888,-81.39403242,32250
347,Eleven South,Seafood Restaurant,30.2777775,-81.38892406,32250
348,Caribbean Connection,Clothing Store,30.28104136,-81.39004815,32250
349,Sun Deli,Sandwich Place,30.27875668,-81.3894662,32250
350,TacoLu,Taco Place,30.28764043,-81.4101814,32250
351,Engine 15 Brewing Co.,Brewery,30.28787251,-81.40842757,32250
352,Maple Street Biscuit Company,Breakfast Spot,30.29222607,-81.39272128,32250
353,Verizon Experience at TPC Stadium Village,Golf Course,30.19873911,-81.39327583,32082
354,Whit's Frozen Custard,Ice Cream Shop,30.28792163,-81.40266943,32250
355,Southern Swells Brewing Co.,Brewery,30.28692499,-81.40303821,32250
356,Jacksonville Beach By The Pier,Beach,30.29336656,-81.38981351,32250
357,Safe Harbor Seafood Restaurant,Seafood Restaurant,30.29007778,-81.41955548,32250
358,Starbucks,Coffee Shop,30.18813524,-81.38028337,32082
359,V Pizza,Pizza Place,30.29388213,-81.39068035,32250
360,Rita's Italian Ice & Frozen Custard,Ice Cream Shop,30.291717,-81.39233289,32250
361,European Street Cafe,Sandwich Place,30.28779204,-81.39927198,32250
362,MOJO Kitchen BBQ Pit & Blues Bar,BBQ Joint,30.28763197,-81.40747073,32250
363,Buddha Thai Bistro,Thai Restaurant,30.29839999,-81.39454561,32250
364,Campeche Bay Cantina,Mexican Restaurant,30.29048139,-81.39078165,32250
365,Players By The Sea,Theater,30.28887942,-81.39544528,32250
366,Poppys Italiano,Italian Restaurant,30.19781727,-81.38126019,32082
367,Joe's Crab Shack,Seafood Restaurant,30.28813956,-81.38894632,32250
368,Tropical Smoothie Café,Café,30.1979372,-81.381346,32082
369,Sawgrass Marriott Golf Resort and Spa,Hotel,30.2023563,-81.385405,32082
370,Starbucks,Coffee Shop,30.27928968,-81.38959011,32250
371,The Penthouse Lounge At Casa Marina Hotel,Lounge,30.29494458,-81.39026534,32250
372,Kamiya 86,Sushi Restaurant,30.27604365,-81.38977212,32250
373,Mellow Mushroom,Pizza Place,30.298103,-81.394095,32250
374,Publix,Grocery Store,30.28780629,-81.39334488,32250
375,Cortello Hair Salon,Salon / Barbershop,30.2979941,-81.3947916,32250
376,Beachside Seafood Restaurant & Market,Seafood Restaurant,30.28693912,-81.3917235,32250
377,Dunkin',Donut Shop,30.28864064,-81.40469461,32250
378,Marker 32,Seafood Restaurant,30.28928684,-81.4321449,32250
379,Really Good Beer Stop,Beer Store,30.29858584,-81.39424053,32250
380,Starbucks,Coffee Shop,30.203021,-81.385637,32082
381,Cinotti's Bakery,Bakery,30.30158087,-81.40605975,32250
382,Metro Diner,Diner,30.302789,-81.395208,32250
383,Publix,Grocery Store,30.25426514,-81.46502246,32224
384,Barbara Jeans At Wards Landing,American Restaurant,30.17469296,-81.40141636,32082
385,Mambos Cuban Café,Cuban Restaurant,30.28720729,-81.45430399,32224
386,Hawkers Asian Street Fare,Asian Restaurant,30.32439,-81.39701,32266
387,Chick-fil-A,Fast Food Restaurant,30.2871641,-81.4584386,32224
388,Poe's Tavern,Burger Joint,30.32467565,-81.39794184,32233
389,Mickler's Landing (Beach),Beach,30.16153493,-81.3568734,32082
390,myMochi Frozen Yogurt,Frozen Yogurt Shop,30.28727962,-81.460216,32224
391,Flying Iguana,Mexican Restaurant,30.32445756,-81.39649414,32266
392,Publix,Grocery Store,30.32279691,-81.40474484,32266
393,Starbucks,Coffee Shop,30.25536486,-81.46510981,32224
394,Tijuana Flats,Restaurant,30.288,-81.4608,32224
395,Culhane's Irish Pub,Pub,30.32564982,-81.41059301,32233
396,Five Guys,Burger Joint,30.2864584,-81.45800101,32224
397,Yoga-Mix,Yoga Studio,30.31539017,-81.39748047,32266
398,North Beach Fish Camp,Seafood Restaurant,30.32447928,-81.39622223,32266
399,Royal Palm Village Wine & Tapas,Wine Bar,30.32613233,-81.41047093,32233
400,Publix,Grocery Store,30.28628725,-81.487042,32246
401,Chick-fil-A,Fast Food Restaurant,30.321004,-81.4579063,32225
402,Southern Grounds,Café,30.32340021,-81.39622494,32266
403,The Fresh Market,Grocery Store,30.32151815,-81.45161001,32225
404,Ohana Hawaiian Shaved Ice,Dessert Shop,30.32481302,-81.40191948,32233
405,ABC Fine Wine & Spirits,Liquor Store,30.325904,-81.409513,32233
406,Pho Viet,Vietnamese Restaurant,30.33438725,-81.41517567,32233
407,Glen Kernan Golf & Country Club,Golf Course,30.25280067,-81.49370614,32224
408,Alhambra Theatre & Dining,Theater,30.28640691,-81.50148276,32246
409,Massage Envy - Harbour Village,Spa,30.322113,-81.452972,32225
410,IKEA,Furniture / Home Store,30.23768984,-81.51726205,32256
411,Nails.Com,Spa,30.28714696,-81.49602124,32246
412,Native Sun Natural Foods Market,Grocery Store,30.21524093,-81.51582307,32256
413,The Capital Grille,American Restaurant,30.25260308,-81.52546241,32246
414,Total Wine & More,Liquor Store,30.262777,-81.526908,32246
415,Atlantic Beach 19th Street,Beach,30.34964633,-81.39831067,32233
416,St Johns Town Center,Shopping Mall,30.25884627,-81.52307985,32246
417,LUSH,Cosmetics Shop,30.253704,-81.52500086,32246
418,Kilwin's,Candy Store,30.25846931,-81.52700844,32246
419,Wawa,Convenience Store,30.28648408,-81.50964904,32224
420,Earth Fare,Fruit & Vegetable Store,30.3228934,-81.49378838,32225
421,Topgolf,Golf Driving Range,30.2631841,-81.5206548,32246
422,Bella Diva,Cosmetics Shop,30.24173007,-81.51931914,32256
423,Starbucks,Coffee Shop,30.258423,-81.52555,32246
424,Robert W. Loftin Nature Trails at the University of North Florida,Trail,30.26588755,-81.51151657,32224
425,J. Alexander's,American Restaurant,30.2530613,-81.52522176,32246
426,Tony D's New York Pizza & Restaurant,Pizza Place,30.21744956,-81.52022429,32256
427,The Cheesecake Factory,American Restaurant,30.25768899,-81.52692436,32246
428,Cooper's Hawk Winery & Restaurant,American Restaurant,30.25342944,-81.5310191,32246
429,Tropical Smoothie Café,Café,30.3170493,-81.4898822,32225
430,REI,Sporting Goods Shop,30.2535207,-81.5319587,32246
431,Sweet by Holly,Cupcake Shop,30.25946057,-81.52779527,32246
432,Sonny's BBQ,BBQ Joint,30.31821985,-81.47604503,32225
433,Navy Exchange NEX,Department Store,30.35003071,-81.41517333,32233
434,Kathryn Abbey Hanna Park,Campground,30.36337494,-81.40565299,32233
435,Painting with a Twist,Arts & Crafts Store,30.10421363,-81.70968,32003
436,Kay Jewelers,Jewelry Store,30.1040666,-81.709239,32003
437,Petco,Pet Store,30.10381274,-81.70891007,32003
438,Verizon Authorized Retailer – Cellular Sales,Mobile Phone Shop,30.10168588,-81.70647592,32003
439,GATE,Gas Station,30.102795,-81.70831522,32003
440,SONIC Drive In,Fast Food Restaurant,30.0981495,-81.71228126,32003
441,Murphy USA,Gas Station,30.1016728,-81.7072844,32003
442,Eagle Harbor Swim Park,Pool,30.10635623,-81.71265328,32003
443,Ichiban Buffet,Asian Restaurant,30.1004282,-81.71030215,32003
444,Bono's Pit Bar-B-Q,BBQ Joint,30.09981683,-81.71172072,32003
445,Larry's Giant Subs,Sandwich Place,30.10040585,-81.71141212,32003
446,fitness center cobblestone,Athletics & Sports,30.10089488,-81.72426779,32003
447,Bamboo Garden Salon,Salon / Barbershop,30.09779979,-81.71206293,32003
448,Blue Water Ventures International,Business Service,30.10421277,-81.72834635,32043
449,Wade's World Smoke Shop,Smoke Shop,30.10155092,-81.70697255,32003
450,Margarita's,Mexican Restaurant,30.13619972,-81.70143574,32003
451,Almeta Monroe - State Farm Insurance Agent,Office,30.13694064,-81.70139397,32003
452,Best Price Furniture & Mattress,Furniture / Home Store,30.139161,-81.7026,32003
453,Santionis La Cucina,Italian Restaurant,30.14010588,-81.70442674,32003
454,Fleming Island Marina,Harbor / Marina,30.1401397,-81.70440618,32003
455,Mustang Lounge,Night Market,30.09917416,-81.75724997,32068
456,Starbucks,Coffee Shop,30.19326292,-81.73853566,32244
457,Victoria's Secret PINK,Lingerie Store,30.18474141,-81.73496134,32073
458,The Local Jax,Café,30.27384262,-81.65058007,32207
459,Hall's,Gas Station,29.77501274,-81.6395545,32007
460,Chevron Food Mart,Gas Station,29.77400467,-81.64007485,32007
461,Flowers And Foliage,Flower Shop,29.77162456,-81.63830506,32177
462,Hnh Blueberry Farm,Farm,29.784674,-81.639243,32177
463,Circle K,Convenience Store,29.7153308,-81.6586834,32177
464,The Farm,Farm,29.751126,-81.570404,32177
465,JaxMa Orchid Greenhouse,Flower Shop,29.84068113,-81.66253567,32043
466,Rice Creek Bridge,Bridge,29.69925866,-81.66347428,32177
467,Rainbow Cafe,Food,29.793282,-81.729972,32177
468,Elgin Grove Boat Ramp,Harbor / Marina,29.69057858,-81.63002729,32131
469,Azalea Lawn & Landscape Service,Construction & Landscaping,29.689882,-81.601373,32131
470,Highway 17 Beverage,Food,29.8636558,-81.66408062,32043
471,Edgefield Parcel,Trail,29.69145609,-81.58823111,32131
472,Larry's Giant Subs,Sandwich Place,29.64405907,-81.66243535,32177
473,Ravine Gardens State Park,State / Provincial Park,29.63685146,-81.64661407,32177
474,Cheyenne Saloon,Bar,29.63441916,-81.58881094,32131
475,Publix,Grocery Store,29.64561822,-81.67192062,32177
476,Angel's Dining Car,Diner,29.64714705,-81.63025296,32177
477,The Magnolia Cafe,Café,29.6473828,-81.63587833,32177
478,Palatka Riverfront,Park,29.64690689,-81.63030583,32177
479,Corky Bell's Seafood,Seafood Restaurant,29.64511118,-81.60340105,32131
480,Woody's BBQ,BBQ Joint,29.6477782,-81.67457622,32177
481,Niko's Pizza,Pizza Place,29.64065106,-81.67683213,32177
482,Publix,Grocery Store,29.96129494,-81.49110674,32092
483,ABC Fine Wine & Spirits,Liquor Store,29.654628,-81.656699,32177
484,Jim's Place,Pizza Place,29.78172917,-81.42780455,32033
485,Musselwhite's Seafood & Grill,Seafood Restaurant,29.6431936,-81.61213544,32131
486,Cracker Barrel Old Country Store,American Restaurant,29.91515046,-81.41282737,32092
487,Sonny's BBQ,BBQ Joint,29.6557077,-81.6690588,32177
488,Ancient City Shooting Range,Sporting Goods Shop,29.9030391,-81.41026869,32092
489,Planet Fitness Palatka,Gym,29.64706,-81.672158,32177
490,Tropical Smoothie Café,Caribbean Restaurant,29.960983,-81.4905057,32092
491,Larry's Giant Subs,Sandwich Place,29.98135219,-81.6759394,32043
492,SONIC Drive In,Fast Food Restaurant,29.65313912,-81.6721078,32177
493,Spring Park Coffee,Coffee Shop,29.9920795,-81.67884785,32043
494,Jerry's Drive In,American Restaurant,29.64229525,-81.65348458,32177
495,Holiday Inn Express & Suites Palatka Northwest,Hotel,29.657712,-81.671142,32177
496,Coach Factory Outlet,Accessories Store,29.92297046,-81.41620138,32092
497,Taco Bell,Fast Food Restaurant,29.64190747,-81.66467265,32177
498,Sweet Sensations Cafe,Café,29.99383458,-81.679786,32043
499,St. Augustine Premium Outlets,Outlet Mall,29.92401659,-81.41706765,32092
500,Zaxby's Chicken Fingers & Buffalo Wings,Fried Chicken Joint,29.655292,-81.66953,32177
501,Ollie's Bargain Outlet,Discount Store,29.655144,-81.67216,32177
502,C P Deli,Deli / Bodega,29.6409805,-81.6719362,32177
503,La Casita,Mexican Restaurant,29.99398933,-81.67924435,32043
504,CVS pharmacy,Pharmacy,29.64679636,-81.59612417,32131
505,SUBWAY,Sandwich Place,29.64623141,-81.67201322,32177
506,Mema's Family Restaurant,Southern / Soul Food Restaurant,29.55848401,-81.65785078,32189
507,Walgreens,Pharmacy,29.96295406,-81.49287991,32092
508,Adam and Eve,Adult Boutique,29.9199246,-81.4160791,32092
509,Sushi Bistro,Sushi Restaurant,29.96132751,-81.49207422,32092
510,Dollar Tree,Discount Store,29.6463826,-81.6720929,32177
511,Baskin-Robbins,Ice Cream Shop,29.64959724,-81.64581125,32177
512,Dollar General,Discount Store,29.648997,-81.637099,32177
513,Dollar General,Discount Store,29.64378114,-81.59305398,32131
514,Dunkin',Donut Shop,29.9624624,-81.48879698,32092
515,Papa John's Pizza,Pizza Place,29.64931188,-81.64846779,32177
516,Dollar General,Discount Store,29.71527683,-81.50784974,32145
517,Under Armour Outlet,Clothing Store,29.92441218,-81.4174446,32092
518,Dollar General,Discount Store,29.65744,-81.666855,32177
519,Dunkin',Donut Shop,29.82992583,-81.37623971,32086
520,Ancient City Brewing,Brewery,29.91171893,-81.41520381,32092
521,CVS pharmacy,Pharmacy,29.96269223,-81.49119888,32092
522,J.Crew Factory,Clothing Store,29.9214407,-81.414738,32092
523,Governors Creek,Scenic Lookout,30.0064855,-81.69293897,32043
524,Dollar General,Discount Store,29.58799519,-81.60726732,32187
525,Pizza Hut,Pizza Place,30.00781162,-81.6949676,32043
526,Payless ShoeSource,Shoe Store,29.64615764,-81.6737473,32177
527,GameStop,Video Game Store,29.63764877,-81.67930484,32177
528,Bradley's,American Restaurant,29.66100418,-81.66627532,32177
529,AT&T,Mobile Phone Shop,29.63775198,-81.679178,32177
530,Redbox,Video Store,29.655242,-81.657166,32177
531,Domino's Pizza,Pizza Place,29.6500787,-81.64556761,32177
532,SUBWAY,Sandwich Place,29.71423722,-81.50889615,32145
533,Dollar General,Discount Store,29.55811114,-81.65751636,32189
534,Popeyes Louisiana Kitchen,Fried Chicken Joint,29.642424,-81.67645097,32177
535,Fred's Super Dollar,Discount Store,29.98222773,-81.67693537,32043
536,Dollar Tree,Discount Store,29.99195265,-81.6789302,32043
537,Woodys BBQ,BBQ Joint,30.00637327,-81.69211083,32043
538,Pan Asian Cuisine,Sushi Restaurant,30.00711706,-81.69368084,32043
539,Dollar General,Discount Store,29.6642745,-81.41434156,32145
540,RaceTrac,Gas Station,29.828466,-81.377766,32084
541,Church's Chicken,Fried Chicken Joint,29.714055,-81.507801,32145
542,Walgreens,Pharmacy,29.99231463,-81.67967606,32043
543,SUBWAY,Sandwich Place,29.7325,-81.8822,32140
544,Hardee's / Red Burrito,Fast Food Restaurant,30.00715034,-81.69366505,32043
545,Shell,Gas Station,29.71411335,-81.5077319,32145
546,Redbox,Video Store,29.79820566,-81.37416404,32086
547,CVS pharmacy,Pharmacy,30.00244173,-81.68508465,32043
548,Dollar General,Discount Store,29.73253647,-81.88181068,32140
549,Circle K,Convenience Store,29.7325286,-81.8824747,32140
550,SUBWAY,Sandwich Place,30.00691144,-81.69407903,32043
551,Circle K,Convenience Store,29.984376,-81.7099607,32043
552,Ronnie's Wings & Oyster Bar,Seafood Restaurant,29.99392465,-81.67816393,32043
553,Sunrise To Sunset,Diner,30.0004083,-81.68330201,32043
554,Magnolia Point Golf and Country Club,Golf Course,29.9997297,-81.7093369,32043
555,Family Dollar,Discount Store,29.99189144,-81.67865193,32043
556,Champion's Grille,American Restaurant,29.96022875,-81.51944801,32092
557,Buddy Boy's Country Store,Gas Station,29.95430118,-81.54850905,32092
558,SUBWAY,Sandwich Place,29.82825526,-81.37593287,32086
559,St. Augustine Flea Market,Flea Market,29.83047077,-81.37989808,32086
560,Shell,Gas Station,29.990469,-81.678256,32043
561,D'Fontana,Pizza Place,29.99207636,-81.67881339,32043
562,Quality Inn,Motel,29.824987,-81.380718,32033
563,McDonald's,Fast Food Restaurant,30.00507431,-81.6891861,32043
564,Florahome Station,Thrift / Vintage Store,29.73244336,-81.88747912,32140
565,Colleen's Restaurant At Sandy Point,Food,29.911596,-82.867061,32008
566,Sandy Point Campground,River,29.908636,-82.865371,32008
567,Ellie Rays BAr,Karaoke Bar,29.89801686,-82.8661524,32008
568,"Ellie Ray""s Campground",Campground,29.89660875,-82.86638375,32008
569,Ellie Ray's Boat Launch,Harbor / Marina,29.89870018,-82.86159886,32008
570,Santa Fe River,Beach,29.89831589,-82.86120449,32008
571,Bedenbaugh's River Cabin,River,29.884609,-82.875707,32008
572,Glass Mechanics,Auto Garage,29.889929,-82.855187,32008
573,Deese Park,Park,29.936243,-82.860345,32008
574,Dollar General,Discount Store,29.95567788,-82.91889513,32008
575,SUBWAY,Sandwich Place,29.95673403,-82.91925239,32008
576,Hardee's,Fast Food Restaurant,29.95566562,-82.92625746,32008
577,Shell,Gas Station,29.95269632,-82.86002187,32008
578,Great Take Out,Food,29.95265,-82.901575,32038
579,Ivey Memorial Park,Park,29.95461989,-82.92804136,32008
580,Scaff's,Grocery Store,29.96402211,-82.93106707,32008
581,The River,River,29.8273336,-82.89219523,32619
582,Ichetucknee Springs State Park - South Gate,State / Provincial Park,29.95588267,-82.77122644,32071
583,Ginnie Springs,Campground,29.83436016,-82.70243723,32643
584,Ichetucknee Springs State Park,State / Provincial Park,29.95930464,-82.72155441,32038
585,Akins BBQ,BBQ Joint,29.75476355,-82.86236561,32619
586,Ichetucknee Springs State Park - North Gate,State / Provincial Park,29.98459022,-82.76291713,32071
587,Dollar General,Discount Store,29.76415253,-82.8661156,32619
588,Subway,Sandwich Place,29.92283471,-82.71496161,32038
589,Dollar General,Discount Store,29.91926069,-82.7088473,32038
590,Blue Springs Park,Campground,29.82958407,-82.68171859,32643
591,Redbox,Video Store,29.919238,-82.709235,32038
592,Poe Springs,Lake,29.82575266,-82.65254974,32643
593,Shell,Gas Station,30.05980976,-82.79211104,32024
594,Capital City Bank,Bank,29.9603317,-82.92952202,32008
595,Little River Springs,Park,29.99727369,-82.96655231,32071
596,Troy Springs,Park,30.00528344,-82.99816961,32008
597,Briceville Stop Signal,Light Rail Station,30.419333,-81.92955,32009
598,ArOwOoD Jr PRIVATE Wii GYM,Gym,30.42260919,-82.02388934,32009
599,Lake House,Lake,30.503041,-81.914169,32011
600,Cracker Barrel Old Country Store,American Restaurant,30.30867898,-81.84477505,32221
601,Gators BBQ,BBQ Joint,30.32198736,-81.78348675,32220
602,Toby's Barbecue,BBQ Joint,30.40485625,-81.74326645,32219
603,Winn-Dixie,Grocery Store,30.306721,-81.84701137,32221
604,Publix,Grocery Store,30.29670982,-81.77538145,32221
605,King Wok,Chinese Restaurant,30.3051198,-81.84635851,32221
606,The Potter's House Soul Food Bistro,Southern / Soul Food Restaurant,30.31137015,-81.73592818,32205
607,Hampton Inn Jacksonville I-10 West,Hotel,30.30581568,-81.84524909,32221
